Date,yhat,yhat_lower,yhat_upper
2015-08-01,18032.704986296794,10715.435067951932,22517.472930249198
2015-08-02,22.93688571570456,0.0,4158.846486781344
2015-08-03,19587.547868617068,14935.818483163996,23458.0536118213
2015-08-04,17749.0387962409,14004.544954069028,21480.027975259876
2015-08-05,16459.202162156893,13101.157435332001,21217.00710485989
2015-08-06,16583.092632488657,12917.643604773244,20343.07673270789
2015-08-07,16622.044696751906,12947.422195503514,20682.549633060356
2015-08-08,17019.279328161334,13200.297812001594,21350.217325830927
2015-08-09,67.16672592368266,0.0,3897.6296952375483
2015-08-10,17946.75638967308,14900.096790844585,22358.98593143824
2015-08-11,17425.53631611963,14119.593827022083,22172.564526478396
2015-08-12,16914.459851197556,13188.260666494005,21567.172576932626
2015-08-13,16193.422301407028,12567.229797037498,20944.541976751716
2015-08-14,15994.010838987855,12260.496326306946,21026.464077803328
2015-08-15,16855.479519231063,13050.663506283629,21191.486072418884
2015-08-16,1225.8374369022715,1032.1233264227815,4995.393480023594
2015-08-17,17358.199275058134,14232.490954203757,22224.698395946023
2015-08-18,16848.42788895558,13260.39366772108,21640.652792572007
2015-08-19,16155.192445412758,12364.486583042726,21099.917404038984
2015-08-20,15794.91522593674,12100.885863537624,20915.42660570858
2015-08-21,16000.796893509298,11832.973544357388,20908.275171600413
2015-08-22,16758.065506930554,12598.553023791374,21429.95501744547
2015-08-23,1469.1729370741073,1038.752884679954,5033.496328310679
2015-08-24,17415.052618734928,13957.958155750963,22742.5627700046
2015-08-25,17030.00598603996,13367.796653825968,22026.89724937187
2015-08-26,16123.188078087625,12532.142189121485,21623.741417484467
2015-08-27,15838.974414200855,12097.540124359562,21311.856306596746
2015-08-28,17007.65139392826,12359.270749691474,21618.355517689255
