Date,yhat,yhat_lower,yhat_upper
2015-08-01,15190.33771461239,7891.690479517498,19393.23206322422
2015-08-02,468.09852190138196,0.0,3685.369220735208
2015-08-03,18021.694317621717,15099.254179877658,21274.19912385777
2015-08-04,16475.062110838164,13172.952295818755,20313.14897264666
2015-08-05,16389.97180528223,12851.68184946066,19868.94415411164
2015-08-06,15693.930237545039,11893.477566492838,19158.976719779777
2015-08-07,16503.595302646223,12278.748316909434,19724.320951770125
2015-08-08,15341.237011708039,11602.83606343452,19205.232731452452
2015-08-09,272.30449910885744,369.1776582733153,3482.3744845043925
2015-08-10,18262.60372726159,15221.219708389994,21579.57046180327
2015-08-11,16669.005182732395,13570.18367784622,21169.699963486528
2015-08-12,16010.712158172691,12993.706791692546,20561.37924876184
2015-08-13,15191.141546345109,12293.006559571493,20028.19081393924
2015-08-14,15756.23848790245,12619.534074010773,20252.373166234378
2015-08-15,15029.237581628351,11603.55506306106,19072.34095588146
2015-08-16,350.5395620483231,330.1351440951324,3643.878764974009
2015-08-17,17700.052098140528,14334.021925509378,21536.054418047708
2015-08-18,15917.039431153189,12965.693153565475,20355.277478810578
2015-08-19,15472.37817111346,12538.194829097878,19313.573552909485
2015-08-20,14752.42575609751,11952.172940656783,19309.615753492348
2015-08-21,15080.54949427249,12063.368320235402,19643.86340757885
2015-08-22,14678.757342606943,11425.407412474098,19023.37702178498
2015-08-23,352.62967256943915,335.8125683355488,4235.309104084893
2015-08-24,17236.12082293472,14228.263972269357,22173.157663719085
2015-08-25,15803.945062505167,12964.744630714877,20592.864555367676
2015-08-26,15309.314785007602,12557.609517380602,20231.3313289586
2015-08-27,14668.717932159892,11529.24409056734,19483.496492927392
2015-08-28,15562.145241975632,12238.845529370697,20186.626703588598
