Date,yhat,yhat_lower,yhat_upper
2015-08-01,11482.81379601526,5224.797665414631,15116.175903029281
2015-08-02,288.3628174494383,0.0,2949.6711987746075
2015-08-03,13754.431931698986,11772.663069607459,16953.983179798714
2015-08-04,14125.972911921195,10983.741501616516,16388.0168352068
2015-08-05,13283.062147414319,10211.381966395917,15545.106070699927
2015-08-06,13820.10051957997,10643.796731015773,16082.144442865576
2015-08-07,13455.394306120532,9853.126485682656,15717.438229406136
2015-08-08,12736.899353110639,9341.524806547464,14998.943276396243
2015-08-09,259.0117039918434,286.83576079204283,3018.150378741865
2015-08-10,15074.401289765017,12136.907583212069,17599.213681882273
2015-08-11,13962.578372523438,11154.075597375424,16396.10311933089
2015-08-12,13271.346319762406,10368.80511379755,15533.390243048012
2015-08-13,12572.675777888857,10160.911894357396,15767.708784633985
2015-08-14,12930.949504025833,10285.09175370084,15489.67661372849
2015-08-15,11989.247674389404,9463.494143097636,14931.701128047218
2015-08-16,336.9282710046989,0.613184874428211,3090.0970198024106
2015-08-17,13690.228151500382,11657.48405190664,16424.57603014053
2015-08-18,12756.97527664325,10968.339130098015,15971.51347474845
2015-08-19,12430.298448760752,10071.71736136732,15191.804797905239
2015-08-20,12115.15587096494,10131.52206905295,15388.203162675407
2015-08-21,12103.948598639789,9810.636763621413,15260.368975033312
2015-08-22,11858.126783720585,9268.894237155124,14618.224955790658
2015-08-23,319.7089544424301,316.19512101514516,2658.894968681413
2015-08-24,13622.253090022441,11597.019691078178,16286.337188836507
2015-08-25,12730.271457758357,10575.93636401783,15708.246681593217
2015-08-26,12190.306986041984,9791.736250365735,15189.522411050371
2015-08-27,12631.540661331333,10089.814048363663,15567.320524910268
2015-08-28,12256.571982141433,9858.885259243667,15107.086777294075
