Date,yhat,yhat_lower,yhat_upper
2015-08-01,15826.750616440439,7192.972057072666,19665.7063886268
2015-08-02,418.16418089641627,0.0,3465.268007203799
2015-08-03,16288.661129083861,14101.609287243082,19666.119613073824
2015-08-04,15168.768692366775,12629.266600127587,18074.81083467837
2015-08-05,15021.114201333326,12016.406126578855,17667.678985201255
2015-08-06,14286.643035126202,11462.463426626582,17415.34113926038
2015-08-07,14520.04335946072,11728.218225246212,17501.68555362321
2015-08-08,14919.946191974701,11834.434828618769,17864.403272324686
2015-08-09,817.9322229116617,368.28076752511987,3343.0434165393826
2015-08-10,16347.854795647505,13251.135129913457,19688.35553421396
2015-08-11,15009.937303915827,12129.663025166115,18199.992866615234
2015-08-12,14834.776283765637,11747.237378772117,17937.547467610922
2015-08-13,14059.298769941124,11432.11784725969,17503.071592719294
2015-08-14,14474.835604479775,11729.289878969383,17775.646280599387
2015-08-15,14802.1379877882,11898.76753732542,17818.957889013112
2015-08-16,825.8654693153636,358.9383891084902,3350.9766629430846
2015-08-17,15639.622369949293,12798.92752125334,18795.370855118046
2015-08-18,14625.189207329604,11912.848512343076,17889.60629609145
2015-08-19,14067.270455137968,11254.369761038964,17253.995422661872
2015-08-20,13734.165413446375,10945.345746871586,17239.180875256214
2015-08-21,13933.205595552172,11049.09013208968,16980.612416021788
2015-08-22,14356.44616750122,11400.764476032698,17425.80957725982
2015-08-23,759.3200032584344,423.094847075562,3284.4311968861557
2015-08-24,15410.162670559617,12569.111413596276,18733.356952407274
2015-08-25,14371.644839522067,11732.828413891737,17815.07897554521
2015-08-26,14085.703176147948,11269.65865983882,17524.93044676965
2015-08-27,13439.880998373563,10821.939610776302,17083.884559687067
2015-08-28,14469.396743161946,11099.02849679958,18184.934887874668
