Date,yhat,yhat_lower,yhat_upper
2015-08-01,10486.570839927663,7927.794677030483,14122.409397690626
2015-08-02,9587.527705776674,6812.23637512594,12789.053151544576
2015-08-03,15750.304420786462,13275.02230440477,18964.48403744255
2015-08-04,14863.388630928941,12848.21556317632,17541.742730236514
2015-08-05,14050.556652978754,12001.692315783734,16758.15344863612
2015-08-06,13867.11312870641,11350.968705923082,16406.96818328521
2015-08-07,13791.200968140713,11410.482762303609,16315.543676165951
2015-08-08,10200.838223554947,7722.762969473122,13130.499816553938
2015-08-09,9333.876792148994,7063.9074780956325,12109.929280118675
2015-08-10,15792.270425821924,14925.338125581144,19325.585522598594
2015-08-11,15096.897062779839,12860.232882098044,18296.416963074975
2015-08-12,14087.322306657026,12005.141652529386,17620.542172980684
2015-08-13,13769.08597751045,11596.465346255933,17050.312153628853
2015-08-14,13866.339869967234,11698.712170486806,16999.080609084525
2015-08-15,9953.193710270172,7700.80342351358,13671.874074523894
2015-08-16,9415.56622726781,6967.520651897171,12767.395910420562
2015-08-17,15400.272297988051,13759.32919242511,19256.535054500542
2015-08-18,14762.844994416522,12264.782883129272,17648.313604339448
2015-08-19,13982.237734772723,11443.435472045454,17035.62104920661
2015-08-20,13546.373306026431,10946.615824116163,16667.266586409212
2015-08-21,13528.53692397285,10877.489981198563,16652.165817272093
2015-08-22,9953.52917036062,7401.83759162082,13748.651534553355
2015-08-23,9316.030696794056,6700.960106352726,12790.299501582398
2015-08-24,15566.903544385143,13815.82977465702,19743.969358513452
2015-08-25,14910.630817785684,12272.607615748851,17885.552674813305
2015-08-26,13961.154606941109,11719.106325140368,17251.395189256687
2015-08-27,13826.297574988706,11257.650041617497,17347.79094636679
2015-08-28,14321.49977943094,11502.062543050084,17521.742082508375
