Date,yhat,yhat_lower,yhat_upper
2015-08-01,14986.763085461427,7713.937353491172,19151.559530574654
2015-08-02,0.0,0.0,4458.620807613949
2015-08-03,13745.705502101351,9058.585776152926,18262.285847587365
2015-08-04,13026.709575195297,9591.638783390154,16212.787782796728
2015-08-05,12695.857623371752,9418.554297825878,16527.53965429037
2015-08-06,12110.107300920776,8787.506252783689,15989.049996525931
2015-08-07,12121.38692945824,8042.248880250854,16551.19482758776
2015-08-08,13751.433551299551,10610.851706425568,17701.50992061631
2015-08-09,0.0,0.0,3210.6948379982205
2015-08-10,14038.211604883381,11173.461595378236,18894.237619541156
2015-08-11,13032.643074689138,9961.529292911588,17352.9710590611
2015-08-12,12687.705297313474,9726.739635624795,17097.34481287586
2015-08-13,12094.986570539348,9139.498265482063,16444.759307311557
2015-08-14,12915.305138383366,9778.51232085963,17478.091671548827
2015-08-15,14289.328152129081,10787.573265122575,17638.841994066046
2015-08-16,237.57319430805615,0.0,3377.159647082232
2015-08-17,13397.018887927203,10286.301121061844,17250.996429630784
2015-08-18,12367.867986943631,9239.994606353634,16106.192473224186
2015-08-19,12222.08834825984,9038.904484422153,15809.896927939753
2015-08-20,11379.271093617352,8379.679771661207,15167.503436077328
2015-08-21,12030.718562106842,8924.938360433607,16024.0430136772
2015-08-22,13624.16378370075,10046.670300072008,17338.542934469253
2015-08-23,316.02854401446575,331.860933777545,3668.342085809024
2015-08-24,12781.573848969463,10274.32771621649,18003.781894124862
2015-08-25,12087.759845736971,9368.088558488069,16444.23216101744
2015-08-26,12145.963842375471,9068.963657150649,16238.627580232525
2015-08-27,11685.060567553079,8627.832150930977,15870.924653041342
2015-08-28,13419.95412420366,9225.230251177492,17221.835867158683
