Date,yhat,yhat_lower,yhat_upper
2015-08-01,13172.246523356205,7799.830993793466,17258.224659143598
2015-08-02,7.150105229983042,0.0,3729.600175973957
2015-08-03,12920.343211264291,9438.841482045993,17482.344783624285
2015-08-04,12768.370692252149,9311.066542114793,16349.827685259752
2015-08-05,12301.243976935511,9336.194130477907,16094.35543969892
2015-08-06,11274.428698334961,8136.707611413045,15038.75071197301
2015-08-07,12123.473986431742,8848.101593697334,16052.128699216599
2015-08-08,12337.146431947924,9221.695648710436,15998.820628394407
2015-08-09,349.8549553215305,712.4083221299825,3562.732993544616
2015-08-10,12761.128825877195,9848.517519843646,17275.478924186526
2015-08-11,12003.795205043112,9040.413111031448,16900.2550715255
2015-08-12,12394.520460203246,9151.115353175763,16957.052321423038
2015-08-13,11260.083439869544,8190.3294387394,15985.007267109879
2015-08-14,12462.328060011538,8804.246095725202,16579.33734402524
2015-08-15,12883.23885314203,9470.242833828726,16702.957531076005
2015-08-16,1177.1123390210867,890.0006386480599,4252.081115454175
2015-08-17,12480.076471907018,9632.68324008309,16750.115108182537
2015-08-18,11847.938127632793,8979.00348059869,16442.62460012561
2015-08-19,11857.539979911096,8882.633279269086,16053.36460300241
2015-08-20,10930.193872340922,7983.816173274911,15169.56522321688
2015-08-21,12046.386118921127,8763.832605148917,15901.372089112636
2015-08-22,12405.14414704484,9026.908681607325,16674.961800672987
2015-08-23,1100.9053401082956,891.8907536260004,4176.563384996337
2015-08-24,12479.640885679777,9537.065950187543,16884.065815404574
2015-08-25,12135.285607177146,9056.171289794744,16531.55600185159
2015-08-26,12035.76225414377,8979.174160307371,16539.088566796032
2015-08-27,11137.320627155641,8051.142440660577,15449.084443312233
2015-08-28,13143.697061420035,8830.864489155894,17280.624244326464
