Date,yhat,yhat_lower,yhat_upper
2015-08-01,13367.246247389105,6638.317257655432,18769.297432878906
2015-08-02,477.30292881355234,0.0,4090.3221709650284
2015-08-03,20676.527053852344,17831.93820599448,25833.09165033952
2015-08-04,19781.673391707875,16164.610087516805,24863.45132612464
2015-08-05,19549.06723071932,15746.540673344527,23881.18110987976
2015-08-06,19106.367792548524,15741.095546570898,23737.32779023458
2015-08-07,18608.32360181094,14502.233449064524,23079.506430048794
2015-08-08,13838.430428597594,10172.84966956647,17876.406781030004
2015-08-09,266.6051270330197,322.5384721006955,3879.624369184496
2015-08-10,20983.288616984006,17401.2077127237,26208.265693600166
2015-08-11,18965.55428969196,16155.628817376588,25383.871155712994
2015-08-12,17913.0482501687,15016.747309585755,24143.09530515354
2015-08-13,17992.541288900255,14952.903684336656,24033.047687387967
2015-08-14,17658.906030340968,14384.803277720384,23643.83969965984
2015-08-15,13993.536425444414,9782.818586981684,17606.555667595887
2015-08-16,340.17380190526325,356.66937210096256,3953.1930440567394
2015-08-17,20602.973201686626,16119.537877519962,24821.514044017276
2015-08-18,18796.195739447823,14791.487198415096,24177.410773428215
2015-08-19,17580.876691438585,13898.004844166473,23396.999344719872
2015-08-20,17834.37385168572,13699.790326978611,23319.653890652615
2015-08-21,17168.50948139103,13166.188009538282,22625.861420521756
2015-08-22,14084.825458733498,9602.573349210248,17697.844700884973
2015-08-23,371.792317818191,345.74617516554594,3984.811559969667
2015-08-24,20462.99877136932,16048.613412768638,25090.409460156174
2015-08-25,18846.408929828947,14903.830186775445,24181.559082354044
2015-08-26,17826.82269800032,13969.937755795021,21512.056034385256
2015-08-27,17987.464085726853,13976.875383916125,22205.335419209798
2015-08-28,17550.944772443145,13430.94070061374,22164.72265740783
