Date,yhat,yhat_lower,yhat_upper
2015-08-01,9865.552177528869,8501.705273062897,12048.61859988037
2015-08-02,14151.57970939994,11954.255970971979,16282.163556859392
2015-08-03,11925.259363283714,9905.44413805379,13564.504628217797
2015-08-04,10477.705393289385,9015.632962520467,12470.943441444882
2015-08-05,10097.543397018087,8848.291619349498,11995.45430531433
2015-08-06,10707.347465051058,9149.818708965096,12607.732615059522
2015-08-07,11881.658311289973,10666.534198403313,13345.479227692207
2015-08-08,9151.194543048412,8092.71220366994,11067.336725555313
2015-08-09,14631.03327567015,12691.343646287522,16161.031465762768
2015-08-10,11397.356107561853,9792.763036292625,13767.704367261373
2015-08-11,10263.701646350066,9032.188039197954,12429.572892188207
2015-08-12,10317.165010214356,8997.99460930533,12468.45903055977
2015-08-13,10819.154479309916,9449.446792751454,12792.645343158609
2015-08-14,12424.794006493563,10758.71767296686,13608.497016432268
2015-08-15,9380.616795028413,7907.0853835705775,11203.80979059969
2015-08-16,14663.77807670075,12709.835527807256,16231.871949573058
2015-08-17,10748.334559067265,9743.384753916365,13055.37227405782
2015-08-18,9980.10616653467,8721.351565169483,11866.604510733781
2015-08-19,9704.111950726396,8525.6541585202,11805.05305815295
2015-08-20,10047.391553285484,8627.042266234082,12161.95517821212
2015-08-21,11624.417712527918,10275.114566577897,13188.142239163168
2015-08-22,8966.015210036152,7503.114501174674,10990.514272618375
2015-08-23,14278.177065991942,12344.64717900919,15856.469418943714
2015-08-24,10999.634582348091,9785.085121374399,13243.767698916363
2015-08-25,10106.39228332842,8791.081606828031,12017.651753379318
2015-08-26,10322.28317416392,8744.004508118924,12095.69891025767
2015-08-27,10508.476528254181,9299.51641192926,12404.208809813035
2015-08-28,11770.314569040489,11008.010143351366,13646.133082083195
