Date,yhat,yhat_lower,yhat_upper
2015-08-01,19086.503829271565,12054.6812898918,22809.956181559166
2015-08-02,774.136626029412,0.0,5968.016040229751
2015-08-03,17595.330015845837,12532.608595309586,21890.017189691942
2015-08-04,15377.109727328827,11701.23063071821,19049.278256401296
2015-08-05,14576.605782398903,11451.803531218135,18518.949021396715
2015-08-06,13863.482583626093,11340.572952835255,18313.59827943061
2015-08-07,15752.351503771315,11901.321601641725,19451.987576227166
2015-08-08,17508.080418193553,13353.04680818626,21762.33610963407
2015-08-09,747.0593412469658,777.9548043386015,5843.864390149275
2015-08-10,16042.067039490163,12608.048046815022,21955.801818530712
2015-08-11,14972.280498937354,11844.153724093103,19851.55127533194
2015-08-12,14496.642442698518,11243.806401781756,19399.35543960773
2015-08-13,14181.402812974513,10989.286403342043,19006.774582165708
2015-08-14,15805.326105395834,11908.518152562907,19693.839972424943
2015-08-15,17842.879404914213,13692.434556215085,22053.28171181774
2015-08-16,1743.0932220364937,834.1998520040214,5217.335562609295
2015-08-17,15800.839730472702,11823.377580782319,21240.54958220769
2015-08-18,14201.870906211447,10794.462216441916,18422.73586738261
2015-08-19,13612.403535870024,10161.45033180929,18044.662800023434
2015-08-20,13520.905701374184,9761.71056165376,17665.941626694625
2015-08-21,14836.628899615938,10934.02843343224,19015.16975942366
2015-08-22,17213.69894974567,12813.580272763094,21388.57735197043
2015-08-23,1628.2420813855472,853.0033500868204,6489.496280080699
2015-08-24,16044.791723306746,12055.454892940048,21565.07375591465
2015-08-25,14850.197659122205,11312.431390141825,19325.713063204756
2015-08-26,13898.72695787862,10596.20900592762,18371.54290623097
2015-08-27,13405.671773801016,10282.429511106031,18564.343394258532
2015-08-28,16043.461931155987,12049.18357614047,20726.68684774819
